source_year,trip_distance,total_amount
2017,2.1,13.55
2017,1.5,12.35
2017,1.2,12.35
2017,1.7,15.36
2017,1.1,7.3
2017,1.7,11.75
2017,1.7,10.3
2017,0.9,6.3
2017,1.0,8.8
2017,2.3,13.35
2017,10.2,49.06
2017,0.74,6.96
2017,1.15,8.76
2017,1.6,11.76
2017,2.04,14.76
2017,2.33,15.96
2017,3.05,17.8
2017,1.7,14.75
2017,2.6,23.75
2017,19.1,70.27
2017,7.6,29.75
2017,2.5,14.75
2017,1.1,9.95
2017,3.9,14.8
2017,1.7,11.75
2017,0.5,5.8
2017,1.9,13.5
2017,1.4,9.35
2017,16.8,66.0
2017,1.89,11.16
2017,1.05,7.3
2017,2.58,16.56
2017,1.9,11.8
2017,1.48,9.8
2017,1.43,8.3
2017,1.89,10.8
2017,0.57,5.8
2017,0.86,6.3
2017,1.32,12.36
2017,1.62,11.16
2017,1.37,8.8
2017,3.3,17.15
2017,9.2,40.56
2017,1.82,12.36
2017,2.34,18.59
2017,0.91,10.14
2017,1.58,11.0
2017,0.47,6.0
2017,0.7,10.1
2017,2.9,12.8
2017,12.7,44.3
2017,4.17,18.8
2017,0.38,4.3
2017,2.34,15.36
2017,1.0,6.8
2017,1.82,9.8
2017,1.06,9.8
2017,0.35,4.3
2017,3.1,22.55
2017,2.7,17.25
2017,1.2,8.8
2017,1.5,11.3
2017,0.5,5.3
2017,2.34,12.3
2017,0.3,5.55
2017,2.0,10.8
2017,0.94,8.76
2017,13.7,45.75
2017,10.31,43.06
2017,9.78,41.34
2017,2.3,14.15
2017,2.7,14.0
2017,1.0,9.45
2017,0.69,5.3
2017,2.81,13.8
2017,1.22,9.36
2017,0.62,5.3
2017,0.71,6.62
2017,0.63,6.8
2017,0.3,5.76
2017,1.5,9.75
2017,4.77,20.3
2017,2.38,12.25
2017,1.62,12.36
2017,1.4,13.35
2017,2.1,11.3
2017,2.61,17.16
2017,1.25,13.3
2017,2.04,14.16
2017,1.36,8.84
2017,0.7,5.8
2017,1.28,8.76
2017,0.61,14.04
2017,0.9,7.8
2017,0.3,4.3
2017,0.7,7.5
2017,1.91,11.3
2017,1.39,10.56
2017,0.53,6.96
2017,1.9,12.85
2017,2.07,10.3
2017,0.53,6.36
2017,1.57,10.6
2017,28.09,110.4
2017,9.91,34.3
2017,0.89,6.8
2017,0.9,8.16
2017,4.71,29.16
2017,1.3,9.96
2017,0.77,5.8
2017,0.04,64.42
2017,0.62,5.3
2017,1.11,6.8
2017,0.59,7.3
2017,1.25,9.96
2017,4.43,21.3
2017,9.14,43.27
2017,5.2,24.3
2017,3.5,18.35
2017,2.9,18.8
2017,1.7,13.8
2017,0.53,5.3
2017,1.51,11.76
2017,0.56,6.36
2017,0.5,5.8
2017,0.62,5.8
2017,2.15,15.36
2017,3.07,15.8
2017,1.4,10.8
2017,1.81,12.36
2017,1.46,8.8
2017,2.8,18.35
2017,2.3,12.3
2017,1.3,11.3
2017,1.54,13.56
2017,2.0,11.15
2017,0.8,8.8
2017,2.3,15.3
2017,1.9,12.0
2017,1.7,9.8
2017,16.5,62.47
2017,0.76,6.96
2017,1.24,7.8
2017,1.4,10.3
2017,0.93,6.38
2017,2.29,18.5
2017,0.7,7.3
2017,2.5,11.8
2017,0.6,9.0
2017,1.4,7.8
2017,1.7,9.3
2017,2.2,16.0
2017,2.2,19.8
2017,0.7,4.8
2017,1.9,17.15
2017,3.34,20.16
2017,1.1,7.8
2017,20.18,58.56
2017,0.8,10.8
2017,5.0,21.3
2017,1.91,14.16
2017,1.7,9.3
2017,10.43,39.06
2017,1.38,8.8
2017,2.42,13.56
2017,0.98,8.3
2017,0.85,9.3
2017,1.06,6.8
2017,0.9,8.76
2017,1.01,8.76
2017,0.66,6.96
2017,1.7,14.3
2017,1.0,7.8
2017,1.1,7.48
2017,1.8,12.3
2017,1.6,10.55
2017,0.6,6.95
2017,0.7,6.3
2017,1.2,10.55
2017,1.61,14.8
2017,1.34,14.6
2017,0.97,9.36
2017,1.99,14.3
2017,0.69,8.16
2017,3.8,18.8
2017,9.4,41.56
2017,5.34,21.96
2017,11.34,53.2
2017,1.8,11.15
2017,1.5,11.3
2017,0.61,6.62
2017,0.61,6.62
2017,0.99,9.36
2017,2.09,14.3
2017,8.5,41.31
2017,20.1,70.26
2017,0.64,6.96
2017,1.45,8.3
2017,0.91,6.8
2017,0.46,8.5
2017,0.29,4.8
2017,0.92,7.8
2017,1.35,17.16
2017,3.6,17.3
2017,1.48,12.96
2017,1.66,9.3
2017,2.61,15.99
2017,0.77,9.36
2017,15.62,58.5
2017,1.37,10.8
2017,0.91,6.8
2017,2.56,14.76
2017,2.14,16.0
2017,12.0,58.16
2017,3.18,18.8
2017,1.85,13.3
2017,9.4,42.66
2017,5.9,26.15
2017,1.2,8.3
2017,0.4,4.8
2017,2.1,11.8
2017,0.47,5.76
2017,11.7,44.56
2017,1.34,7.8
2017,2.22,14.5
2017,2.7,12.8
2017,7.51,31.62
2017,0.87,11.76
2017,1.85,12.36
2017,1.38,9.3
2017,10.93,47.47
2017,6.0,31.06
2017,17.87,72.92
2017,1.66,9.3
2017,5.12,16.8
2017,17.66,59.8
2017,1.8,11.3
2017,1.3,8.3
2017,2.4,17.75
2017,1.5,10.8
2017,2.3,18.35
2017,1.45,10.3
2017,0.88,8.19
2017,4.32,19.56
2017,0.92,5.3
2017,4.02,20.76
2017,1.64,12.8
2017,8.53,38.47
2017,1.09,8.84
2017,0.41,5.16
2017,6.23,35.16
2017,14.99,49.06
2017,2.06,12.3
2017,2.01,14.16
2017,1.36,10.56
2017,4.9,27.25
2017,2.8,14.3
2017,1.6,15.35
2017,1.3,11.75
2017,3.32,19.56
2017,4.46,18.8
2017,1.52,11.16
2017,1.13,11.3
2017,2.19,17.16
2017,1.16,9.3
2017,1.0,18.96
2017,12.77,49.06
2017,4.09,21.0
2017,4.67,25.56
2017,1.1,8.8
2017,1.0,7.55
2017,1.0,6.3
2017,9.56,43.27
2017,1.1,8.75
2017,2.3,11.8
2017,0.6,9.3
2017,1.2,8.8
2017,0.7,8.3
2017,2.0,17.8
2017,3.1,19.8
2017,1.7,19.8
2017,0.8,9.36
2017,2.2,17.15
2017,3.8,15.8
2017,11.1,33.8
2017,6.35,27.36
2017,1.4,10.8
2017,4.84,20.3
2017,7.6,26.3
2017,6.5,21.8
2017,3.1,14.3
2017,1.2,8.8
2017,1.7,9.8
2017,2.5,11.3
2017,1.0,8.3
2017,3.3,18.95
2017,1.0,11.15
2017,1.8,14.3
2017,1.6,10.8
2017,1.3,12.25
2017,0.4,6.95
2017,0.77,6.3
2017,1.54,10.56
2017,1.18,10.14
2017,5.03,24.12
2017,1.18,10.14
2017,1.56,9.3
2017,2.72,15.36
2017,1.15,9.36
2017,10.2,45.66
2017,0.4,5.8
2017,2.72,15.8
2017,1.51,14.12
2017,1.04,7.8
2017,0.82,6.3
2017,1.63,9.3
2017,3.02,16.56
2017,6.26,27.96
2017,22.63,70.27
2017,7.9,39.06
2017,3.4,23.15
2017,0.89,7.3
2017,4.04,21.78
2017,2.25,11.3
2017,3.49,15.3
2017,0.62,5.8
2017,2.23,15.36
2017,0.7,5.8
2017,1.77,12.36
2017,1.5,8.8
2017,1.1,6.8
2017,6.2,21.8
2017,0.97,5.8
2017,1.1,9.96
2017,14.39,61.06
2017,0.9,6.3
2017,2.6,15.95
2017,2.6,16.55
2017,0.7,6.3
2017,0.9,9.75
2017,0.3,4.3
2017,3.0,14.8
2017,17.93,70.27
2017,1.2,9.9
2017,0.5,5.3
2017,0.9,7.3
2017,17.8,62.8
2017,1.25,14.16
2017,0.53,5.8
2017,0.79,6.8
2017,2.83,12.3
2017,2.2,11.3
2017,10.9,47.46
2017,2.3,14.15
2017,4.3,18.95
2017,0.9,8.15
2017,0.61,5.8
2017,1.3,13.5
2017,1.32,7.8
2017,1.34,9.3
2017,0.3,4.8
2017,0.7,8.5
2017,1.8,8.8
2017,1.7,9.8
2017,1.6,11.75
2017,1.19,11.16
2017,1.3,9.05
2017,3.77,14.8
2017,18.46,100.56
2017,1.1,10.3
2017,1.4,9.86
2017,7.3,25.3
2017,0.94,6.3
2017,2.25,14.16
2017,4.5,24.3
2017,0.9,9.75
2017,5.6,22.8
2017,2.65,12.3
2017,1.25,9.12
2017,2.95,14.8
2017,0.64,5.8
2017,4.16,20.3
2017,1.01,8.5
2017,0.97,8.3
2017,3.9,15.0
2017,0.98,8.5
2017,0.92,7.88
2017,0.6,8.75
2017,3.9,19.3
2017,0.9,6.3
2017,10.1,36.95
2017,0.5,11.15
2017,1.5,9.8
2017,5.7,31.55
2017,3.7,18.95
2017,1.4,10.8
2017,1.2,9.8
2017,1.5,9.8
2017,1.9,11.75
2017,2.4,15.3
2017,1.3,8.3
2017,2.0,14.8
2017,3.4,15.8
2017,2.0,14.15
2017,0.98,7.3
2017,0.66,6.3
2017,1.19,9.96
2017,2.0,14.12
2017,4.8,28.56
2017,0.74,5.3
2017,1.55,11.8
2017,0.75,8.16
2017,0.54,4.8
2017,0.49,5.3
2017,1.25,11.76
2017,0.25,5.16
2017,5.42,21.3
2017,1.86,12.36
2017,2.1,13.55
2017,1.9,13.3
2017,1.3,7.3
2017,1.2,7.8
2017,3.4,19.8
2017,1.1,7.3
2017,0.7,7.3
2017,0.7,8.15
2017,2.9,17.25
2017,8.3,35.56
2017,4.86,23.76
2017,4.24,18.36
2017,1.58,9.3
2017,1.11,9.75
2017,2.94,18.5
2017,4.16,17.3
2017,0.73,6.3
2017,4.5,18.36
2017,25.41,63.36
2017,0.9,9.75
2017,1.8,9.8
2017,2.2,12.7
2017,0.5,8.97
2017,0.7,6.36
2017,1.1,8.15
2017,0.6,6.35
2017,1.2,13.8
2017,2.0,11.8
2017,2.4,14.3
2017,1.9,11.76
2017,1.24,11.76
2017,2.43,14.16
2017,11.94,54.45
2017,2.3,14.75
2017,1.4,11.75
2017,3.6,17.8
2017,1.1,7.3
2017,1.9,17.15
2017,0.8,6.8
2017,1.91,11.3
2017,0.73,6.0
2017,2.1,11.3
2017,0.92,11.76
2017,0.34,4.3
2017,0.62,10.38
2017,9.8,48.66
2017,0.9,9.36
2017,1.83,15.36
2017,2.42,16.56
2017,1.4,10.3
2017,2.3,10.8
2017,9.7,38.5
2017,3.22,13.3
2017,2.08,14.76
2017,17.16,70.27
2017,1.5,10.8
2017,2.2,12.8
2017,5.2,20.3
2017,5.2,17.8
2017,1.4,9.96
2017,1.9,11.3
2017,0.01,52.8
2017,0.39,5.59
2017,3.28,15.3
2017,3.0,11.8
2017,5.0,21.3
2017,1.22,8.3
2017,1.34,8.3
2017,1.0,7.3
2017,2.3,23.8
2017,0.6,6.3
2017,9.2,37.06
2017,1.05,9.3
2017,2.14,11.8
2017,0.94,7.3
2017,2.18,11.3
2017,0.65,6.96
2017,1.48,8.3
2017,1.17,9.96
2017,28.05,76.13
2017,3.5,17.25
2017,4.5,30.35
2017,0.6,6.8
2017,1.2,11.4
2017,0.4,5.3
2017,0.6,6.3
2017,1.93,9.3
2017,1.73,12.25
2017,1.51,11.62
2017,2.54,12.8
2017,1.12,10.8
2017,0.9,8.3
2017,3.7,18.3
2017,1.6,11.3
2017,0.66,6.3
2017,0.41,7.25
2017,2.83,17.16
2017,9.59,42.62
2017,3.67,19.56
2017,0.97,8.76
2017,1.62,10.3
2017,9.72,31.8
2017,2.85,15.36
2017,1.25,7.3
2017,1.38,9.49
2017,0.52,4.3
2017,1.53,9.68
2017,6.22,27.3
2017,9.1,43.26
2017,2.1,13.3
2017,0.43,4.8
2017,1.11,12.36
2017,1.06,9.8
2017,1.01,7.56
2017,1.8,10.8
2017,1.1,10.55
2017,0.9,7.3
2017,0.8,8.15
2017,1.4,8.8
2017,1.0,8.8
2017,1.98,9.8
2017,0.98,7.8
2017,0.5,6.09
2017,0.5,6.8
2017,0.3,5.3
2017,0.69,6.36
2017,0.9,6.8
2017,3.1,16.16
2017,0.6,5.8
2017,0.7,8.75
2017,0.9,7.8
2017,4.4,20.15
2017,2.4,18.95
2017,20.36,58.56
2017,1.4,7.3
2017,1.8,13.35
2017,0.62,8.19
2017,3.68,16.3
2017,1.04,6.8
2017,3.2,18.3
2017,0.6,5.8
2017,0.6,5.3
2017,1.7,8.8
2017,0.53,5.3
2017,1.62,9.3
2017,0.6,5.3
2017,0.72,6.8
2017,1.42,8.3
2017,1.61,10.3
2017,2.67,17.16
2017,16.1,54.56
2017,1.72,11.62
2017,0.51,5.6
2017,9.87,48.07
2017,6.08,28.99
2017,2.76,18.36
2017,4.81,18.8
2017,2.2,12.3
2017,1.7,13.3
2017,0.4,4.8
2017,0.7,6.3
2017,1.1,7.3
2017,8.14,28.8
2017,0.4,4.8
2017,1.0,8.16
2017,1.73,12.36
2017,17.36,89.47
2017,0.67,6.3
2017,8.44,29.3
2017,2.2,13.55
2017,8.67,39.07
2017,1.81,11.16
2017,9.9,52.86
2017,12.0,54.06
2017,8.3,41.95
2017,2.21,14.75
2017,3.62,18.3
2017,1.34,9.96
2017,2.43,12.8
2017,0.45,4.8
2017,15.38,60.8
2017,1.7,16.3
2017,2.1,12.8
2017,9.2,41.06
2017,5.1,27.95
2017,16.82,62.8
2017,4.88,22.56
2017,0.79,6.3
2017,3.5,18.35
2017,1.1,9.0
2017,0.77,8.16
2017,0.47,5.76
2017,6.22,23.8
2017,2.42,20.76
2017,2.21,11.3
2017,12.61,46.56
2017,5.56,23.5
2017,2.85,14.8
2017,1.69,10.3
2017,2.0,12.35
2017,1.33,11.0
2017,0.67,6.36
2017,0.65,6.36
2017,2.01,13.3
2017,1.38,13.56
2017,1.1,9.8
2017,1.13,9.8
2017,1.0,9.95
2017,1.0,5.8
2017,11.35,41.56
2017,1.43,10.56
2017,0.18,5.16
2017,0.6,6.96
2017,1.81,11.76
2017,2.6,14.3
2017,7.6,28.55
2017,22.5,63.35
2017,0.9,7.3
2017,1.0,10.1
2017,1.51,7.8
2017,1.81,11.0
2017,0.8,5.3
2017,1.51,11.27
2017,1.3,11.15
2017,22.29,66.8
2017,2.5,12.3
2017,0.9,6.96
2017,0.66,6.3
2017,3.44,19.3
2017,10.97,41.6
2017,1.97,10.8
2017,9.5,44.46
2017,1.7,13.3
2017,16.82,52.8
2017,0.9,7.3
2017,2.1,14.65
2017,1.1,8.8
2017,1.1,8.15
2017,0.5,6.62
2017,1.4,9.3
2017,0.8,5.3
2017,1.14,8.8
2017,10.8,49.56
2017,0.7,5.8
2017,0.6,6.8
2017,1.8,12.3
2017,0.49,4.8
2017,0.75,6.8
2017,0.92,7.3
2017,8.3,36.6
2017,10.2,48.66
2017,1.0,9.35
2017,1.4,15.8
2017,18.5,90.3
2017,1.32,11.16
2017,2.12,9.96
2017,1.1,9.12
2017,0.7,6.36
2017,2.65,12.3
2017,6.1,22.8
2017,0.8,5.8
2017,1.4,10.8
2017,0.4,4.8
2017,0.9,5.8
2017,11.87,42.56
2017,9.1,39.66
2017,6.92,27.96
2017,1.5,10.55
2017,1.0,7.3
2017,1.8,14.15
2017,3.9,17.8
2017,2.6,15.3
2017,3.9,18.3
2017,6.3,32.75
2017,1.1,7.8
2017,3.1,15.8
2017,1.4,7.3
2017,6.4,29.15
2017,2.69,13.3
2017,2.61,15.96
2017,1.09,8.5
2017,0.68,8.76
2017,0.4,9.96
2017,3.16,16.3
2017,0.81,7.88
2017,1.57,11.0
2017,0.9,9.95
2017,1.7,12.35
2017,3.2,12.8
2017,10.53,48.67
2017,19.26,52.8
2017,9.6,38.15
2017,0.6,6.8
2017,0.9,7.8
2017,3.1,17.76
2017,12.5,51.56
2017,1.34,8.3
2017,1.52,8.8
2017,1.0,7.82
2017,3.1,16.8
2017,0.91,8.16
2017,1.44,9.36
2017,1.94,13.8
2017,0.8,6.8
2017,1.64,12.96
2017,4.04,23.8
2017,17.2,63.8
2017,10.24,50.47
2017,9.14,36.56
2017,1.2,8.15
2017,0.8,6.95
2017,1.2,9.35
2017,9.7,43.87
2017,1.2,9.35
2017,1.5,9.35
2017,2.5,13.55
2017,0.8,7.3
2017,2.9,15.4
2017,3.5,22.55
2017,1.1,9.35
2017,1.8,9.8
2017,1.79,10.3
2017,0.61,6.96
2017,0.9,9.8
2017,1.2,9.3
2017,1.1,9.3
2017,1.42,8.8
2017,5.45,23.16
2017,3.04,18.8
2017,2.16,11.8
2017,1.04,9.36
2017,0.1,20.3
2017,17.7,58.56
2017,0.29,5.3
2017,1.25,11.16
2017,1.3,9.3
2017,1.42,8.8
2017,1.03,7.3
2017,0.8,9.3
2017,16.83,73.2
2017,11.9,51.67
2017,8.7,34.56
2017,0.86,5.8
2017,1.75,13.56
2017,1.5,11.0
2017,3.53,13.3
2017,9.13,43.82
2017,0.9,6.3
2017,1.4,11.15
2017,3.1,14.75
2017,2.7,15.95
2017,3.0,16.8
2017,11.3,55.86
2017,9.55,45.07
2017,3.92,17.8
2017,11.1,39.95
2017,3.79,23.16
2017,4.94,28.56
2017,1.39,9.3
2017,1.21,9.8
2017,1.8,11.3
2017,1.5,12.3
2017,2.3,20.5
2017,3.94,23.16
2017,0.89,7.56
2017,0.56,6.36
2017,1.6,11.76
2017,1.2,7.88
2017,0.96,6.8
2017,1.99,14.04
2017,1.27,9.3
2017,2.5,15.8
2017,0.5,4.8
2017,2.8,16.6
2017,11.9,48.06
2017,7.8,34.87
2017,0.53,5.76
2017,0.56,6.36
2017,1.88,13.3
2017,0.54,4.8
2017,1.46,8.3
2017,1.0,6.8
2017,11.4,44.56
2017,1.68,12.96
2017,1.07,6.8
2017,1.14,10.3
2017,1.7,8.8
2017,1.5,9.3
2017,1.7,8.8
2017,0.49,6.36
2017,2.8,19.12
2017,1.03,8.16
2017,1.89,11.8
2017,1.32,7.8
2017,0.19,3.8
2017,3.61,18.96
2017,1.11,9.3
2017,2.03,11.3
2017,1.72,10.8
2017,1.9,12.3
2017,2.56,12.8
2017,1.6,13.35
2017,2.7,13.8
2017,10.78,49.27
2017,1.0,9.3
2017,1.3,7.8
2017,1.3,11.75
2017,1.0,12.3
2017,10.33,29.8
2017,2.0,13.35
2017,3.4,24.1
2017,1.2,9.95
2017,2.3,14.75
2017,0.79,8.16
2017,1.33,9.3
2017,0.49,5.52
2017,0.94,9.8
2017,1.3,13.55
2017,2.9,16.3
2017,0.6,5.3
2017,1.0,9.45
2017,2.6,18.35
2017,1.4,11.0
2017,4.61,24.3
2017,7.2,32.15
2017,1.83,10.8
2017,7.86,36.95
2017,0.69,8.19
2017,0.69,6.3
2017,2.06,9.8
2017,3.47,13.8
2017,0.19,5.16
2017,2.78,14.16
2017,1.86,9.8
2017,12.83,47.3
2017,1.92,15.96
2017,0.95,8.76
2017,3.28,13.8
2017,0.73,9.96
2017,1.7,14.3
2017,18.8,63.56
2017,2.1,9.3
2017,3.4,14.3
2017,5.53,32.06
2017,7.97,29.8
2017,10.9,47.23
2017,0.9,5.8
2017,1.3,8.97
2017,1.5,14.3
2017,2.32,20.3
2017,0.33,5.3
2017,0.84,5.8
2017,1.24,10.3
2017,9.75,39.06
2017,1.09,9.96
2017,0.59,6.67
2017,1.23,8.3
2017,1.2,11.0
2017,11.2,46.87
2017,11.41,52.27
2017,0.89,6.8
2017,1.76,10.3
2017,8.47,43.06
2017,8.66,32.3
2017,5.32,21.3
2017,1.81,11.8
2017,1.88,11.8
2017,1.36,10.56
2017,2.4,15.3
2017,0.43,58.56
2017,1.01,7.3
2017,19.94,73.2
2017,0.87,9.96
2017,1.66,11.3
2017,0.43,6.3
2017,0.84,7.8
2017,10.88,46.27
2017,3.26,17.76
2017,1.59,11.16
2017,9.5,43.26
2017,1.17,8.84
2017,2.91,18.8
2017,2.77,16.56
2017,0.46,5.8
2017,1.09,9.96
2017,0.93,8.16
2017,0.03,3.8
2017,2.34,14.76
2017,0.72,5.3
2017,18.3,80.8
2017,19.12,58.56
2017,1.4,12.25
2017,1.0,6.3
2017,28.75,95.76
2017,1.3,9.95
2017,1.2,11.8
2017,0.8,6.85
2017,2.2,13.3
2017,4.8,15.8
2017,9.9,47.22
2017,0.74,5.3
2017,2.0,10.8
2017,1.3,8.95
2017,2.56,12.8
2017,3.91,17.8
2017,5.11,22.56
2017,1.74,14.8
2017,0.82,7.3
2017,0.57,4.8
2017,6.74,24.3
2017,18.9,70.26
2017,0.6,6.3
2017,0.8,10.1
2017,1.4,8.3
2017,1.9,12.1
2017,2.6,14.75
2017,4.0,25.8
2017,2.53,19.56
2017,1.99,9.8
2017,9.49,44.47
2017,5.6,24.95
2017,0.9,6.95
2017,6.3,23.8
2017,5.2,24.95
2017,0.8,6.8
2017,12.8,45.56
2017,18.65,58.56
2017,1.7,14.15
2017,3.7,19.55
2017,2.1,17.94
2017,3.77,18.5
2017,2.54,14.3
2017,2.5,11.88
2017,2.8,17.3
2017,0.1,4.3
2017,3.7,19.8
2017,0.76,5.8
2017,0.51,6.36
2017,1.23,10.8
2017,1.25,8.3
2017,2.51,14.8
2017,1.39,9.3
2017,0.47,6.0
2017,4.38,19.8
2017,0.54,5.8
2017,0.71,5.3
2017,12.8,46.56
2017,11.64,46.56
2017,1.9,14.04
2017,0.62,6.96
2017,11.14,52.87
2017,10.95,38.56
2017,1.77,10.8
2017,0.88,9.96
2017,0.67,5.3
2017,1.78,9.3
2017,0.61,6.89
2017,1.56,10.56
2017,0.81,8.3
2017,12.07,55.98
2017,2.1,15.95
2017,2.2,12.3
2017,1.6,11.75
2017,2.17,15.36
2017,1.1,9.75
2017,5.25,29.16
2017,1.1,7.8
2017,0.7,7.0
2017,1.0,6.8
2017,2.3,15.35
2017,1.1,6.3
2017,0.97,5.8
2017,0.76,7.56
2017,2.42,13.3
2017,12.2,45.06
2017,0.87,8.19
2017,3.0,16.3
2017,0.9,7.3
2017,1.9,12.95
2017,1.9,10.55
2017,1.09,9.36
2017,2.03,17.76
2017,1.64,8.8
2017,8.98,34.06
2017,2.3,12.3
2017,1.4,11.15
2017,8.8,45.06
2017,0.55,5.8
2017,1.44,8.3
2017,0.79,8.16
2017,1.55,11.0
2017,3.04,17.3
2017,1.2,7.8
2017,1.6,10.3
2017,1.8,17.15
2017,0.3,5.8
2017,2.0,12.25
2017,0.8,6.93
2017,1.4,10.0
2017,2.3,12.3
2017,1.12,9.3
2017,2.34,17.8
2017,0.53,4.8
2017,2.15,14.8
2017,2.2,10.8
2017,1.7,8.8
2017,1.6,12.7
2017,4.2,21.8
2017,0.73,6.36
2017,2.04,11.3
2017,0.65,5.8
2017,0.69,8.3
2017,1.02,8.16
2017,2.95,16.3
2017,2.1,12.85
2017,1.1,9.35
2017,9.3,37.55
2017,10.2,35.3
2017,1.4,11.76
2017,3.12,18.0
2017,1.49,11.16
2017,13.37,60.67
2017,2.4,11.8
2017,0.71,5.3
2017,1.49,9.3
2017,1.73,11.3
2017,1.56,9.9
2017,0.96,7.56
2017,1.2,10.55
2017,1.4,10.8
2017,3.8,23.8
2017,1.5,9.8
2017,1.61,9.8
2017,4.3,18.3
2017,4.4,25.0
2017,2.4,17.75
2017,2.48,13.7
2017,1.04,8.16
2017,2.42,12.8
2017,0.5,5.3
2017,1.0,7.8
2017,1.0,8.3
2017,1.5,11.88
2017,9.88,31.8
2017,0.8,7.8
2017,0.6,7.3
2017,1.1,9.35
2017,1.5,9.8
2017,1.2,11.0
2017,0.7,5.8
2017,1.9,10.8
2017,0.6,7.0
2017,0.83,11.16
2017,0.05,13.6
2017,0.96,6.96
2017,1.58,11.16
2017,0.7,8.8
2017,3.05,17.5
2017,1.65,12.96
2017,1.65,15.36
2017,7.8,29.75
2017,0.78,10.38
2017,2.93,17.8
2017,2.65,13.0
2017,1.03,14.3
2017,0.6,5.3
2017,1.1,6.3
2017,0.8,5.3
2017,3.7,21.35
2017,2.3,13.3
2017,11.1,41.75
2017,5.42,22.8
2017,0.3,7.55
2017,11.4,41.06
2017,0.89,6.3
2017,1.13,10.79
2017,4.56,19.8
2017,1.22,8.8
2017,2.7,13.3
2017,1.8,10.3
2017,0.41,5.3
2017,2.27,14.76
2017,1.06,8.8
2017,1.57,11.16
2017,0.4,6.3
2017,0.98,7.8
2017,3.26,16.8
2017,12.8,44.06
2017,1.1,8.15
2017,0.7,7.55
2017,1.9,10.3
2017,0.6,7.3
2017,16.9,88.8
2017,7.1,30.35
2017,11.2,42.06
2017,1.71,11.76
2017,10.24,37.56
2017,0.52,5.8
2017,0.53,6.3
2017,9.7,46.86
2017,1.69,10.8
2017,2.92,12.8
2017,0.87,6.3
2017,2.03,13.57
2017,2.42,15.96
2017,2.0,13.3
2017,8.5,35.15
2017,0.5,6.95
2017,1.2,9.3
2017,0.3,5.75
2017,7.7,35.75
2017,0.63,6.3
2017,0.56,6.89
2017,1.41,9.3
2017,2.61,17.76
2017,1.85,12.36
2017,2.8,15.87
2017,3.2,13.8
2017,0.9,8.3
2017,1.14,8.8
2017,4.33,24.8
2017,1.32,11.8
2017,4.24,16.8
2017,4.76,21.8
2017,1.34,9.36
2017,0.98,8.84
2017,1.09,6.8
2017,1.47,52.8
2017,12.32,54.07
2017,14.9,53.56
2017,2.0,11.3
2017,0.4,5.3
2017,2.5,15.35
2017,0.9,11.15
2017,2.3,14.15
2017,3.3,19.2
2017,4.8,18.8
2017,11.3,40.56
2017,1.95,21.3
2017,0.86,5.8
2017,0.6,5.76
2017,2.11,11.76
2017,1.03,6.8
2017,4.2,18.3
2017,1.7,10.8
2017,1.4,8.3
2017,3.4,20.35
2017,6.7,27.37
2017,1.3,9.0
2017,0.5,6.35
2017,1.76,9.3
2017,1.13,8.16
2017,1.82,10.3
2017,5.07,23.76
2017,0.71,6.36
2017,1.3,12.95
2017,1.0,9.1
2017,8.5,32.85
2017,11.9,41.3
2017,9.72,34.56
2017,2.5,13.8
2017,0.5,4.8
2017,2.3,11.8
2017,2.8,16.6
2017,0.76,7.8
2017,3.18,15.3
2017,1.6,11.8
2017,2.4,11.3
2017,3.8,23.15
2017,2.48,11.8
2017,1.6,12.95
2017,8.4,36.95
2017,2.99,16.56
2017,1.7,13.56
2017,1.65,11.62
2017,0.24,4.3
2017,0.69,5.8
2017,0.39,5.3
2017,9.12,30.8
2017,0.83,9.3
2017,1.15,8.76
2017,0.71,5.3
2017,1.88,12.36
2017,8.7,34.56
2017,2.4,15.3
2017,1.26,11.76
2017,1.77,14.3
2017,1.16,14.76
2017,2.87,14.8
2017,1.83,15.75
2017,11.2,47.85
2017,1.98,12.3
2017,0.99,7.8
2017,5.1,23.15
2017,0.47,4.8
2017,3.6,23.16
2017,11.25,54.67
2017,2.4,15.96
2017,1.39,11.16
2017,0.77,11.0
2017,1.1,7.3
2017,2.53,17.16
2017,1.3,10.7
2017,2.4,14.8
2017,0.8,5.8
2017,1.0,11.15
2017,11.2,55.86
2017,12.83,58.87
2017,5.31,24.3
2017,10.6,48.06
2017,0.7,7.25
2017,2.2,11.8
2017,0.4,5.3
2017,0.8,8.15
2017,19.8,55.3
2017,1.3,11.15
2017,0.7,5.8
2017,2.8,17.25
2017,0.6,6.35
2017,4.4,34.1
2017,0.6,6.35
2017,8.6,41.06
2017,2.6,12.3
2017,2.9,15.95
2017,1.72,11.16
2017,1.9,14.76
2017,1.3,7.8
2017,21.2,58.56
2017,4.0,23.1
2017,3.4,21.95
2017,1.7,16.3
2017,2.23,14.76
2017,5.04,23.8
2017,2.4,11.3
2017,3.18,17.3
2017,1.91,14.76
2017,1.6,8.8
2017,2.56,14.16
2017,1.33,9.3
2017,1.01,8.84
2017,1.88,11.3
2017,1.0,8.8
2017,0.9,9.35
2017,6.2,24.5
2017,7.0,0.3
2017,2.8,13.3
2017,2.8,15.8
2017,0.2,4.8
2017,16.5,58.56
2017,5.04,21.3
2017,1.49,9.8
2017,2.12,16.25
2017,1.01,9.36
